price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_garage,renovated
712992.33,1695.0,800.0,3.0,,2.0,0.0,4.0,1.0,3.0,1406.0,289.0,2006.0,,98102,47.02909074094394,-121.99081213091047,yes,no
1215938.79,2801.0,14433.0,2.0,2.6,1.0,1.0,3.0,,10.0,1781.0,1020.0,1991.0,0.0,98005,46.953189340547034,-121.98924654137213,no,no
620135.84,1138.0,3866.0,2.0,2.2,1.0,1.0,2.0,3.0,4.0,741.0,397.0,1981.0,0.0,98006,46.91626405672026,-121.96753125703059,yes,no
928031.36,2152.0,7896.0,4.0,1.8,1.0,0.0,4.0,3.0,12.0,1770.0,382.0,1983.0,0.0,98101,46.98560988540258,-121.97312984571793,yes,no
891670.46,1992.0,5070.0,1.0,1.3,1.0,0.0,3.0,3.0,11.0,1345.0,647.0,2009.0,0.0,98105,47.001920404218424,-121.92874972198501,yes,no
691261.11,1279.0,9341.0,3.0,4.0,1.0,0.0,3.0,,9.0,1183.0,96.0,2010.0,0.0,98005,47.016463179220494,-122.11656483651105,yes,no
748252.67,1906.0,3247.0,4.0,3.0,1.0,0.0,1.0,1.0,10.0,1758.0,148.0,1953.0,1998.0,98005,46.92901144766129,-121.97909894608885,yes,yes
1244272.39,2528.0,7100.0,2.0,2.8,1.0,1.0,4.0,5.0,10.0,2356.0,172.0,1998.0,1997.0,98102,47.0330337161059,-121.97562944954879,yes,yes
906397.74,1606.0,10249.0,2.0,1.0,2.0,1.0,3.0,5.0,11.0,1128.0,478.0,1983.0,2000.0,,46.95848072379782,-122.01176146162649,yes,yes
479591.22,785.0,2958.0,2.0,2.5,2.0,0.0,4.0,1.0,8.0,668.0,117.0,2005.0,0.0,98105,47.03043671796972,-122.11320048712479,no,no
904316.6,1789.0,4500.0,3.0,3.0,2.0,0.0,4.0,5.0,9.0,1489.0,300.0,2005.0,0.0,98004,47.046746324142184,-122.00304980553868,no,no
705116.82,1259.0,6263.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,771.0,488.0,2000.0,0.0,98103,46.98022454549737,-122.0355280381345,yes,no
720661.62,1595.0,856.0,2.0,2.2,2.0,0.0,1.0,1.0,9.0,1105.0,490.0,1997.0,,98103,46.95180905338662,-121.91610222950382,yes,no
882210.86,,5887.0,3.0,3.6,1.0,1.0,4.0,2.0,6.0,1177.0,574.0,1965.0,2011.0,,47.07718246586918,-121.98123543150861,,yes
590966.26,777.0,8594.0,1.0,1.2,2.0,1.0,4.0,4.0,4.0,567.0,210.0,2010.0,0.0,,47.04364560471496,-122.03977424137472,yes,
696910.8,831.0,6002.0,3.0,3.3,1.0,1.0,0.0,,12.0,775.0,56.0,1999.0,0.0,98105,47.00759881669237,-122.10263225023975,yes,no
1025867.3,2089.0,6643.0,1.0,1.0,2.0,1.0,3.0,4.0,9.0,1872.0,217.0,1969.0,0.0,98004,47.073421388183995,-121.97046911588909,no,no
742373.92,1486.0,7900.0,1.0,1.0,1.0,0.0,3.0,5.0,10.0,1044.0,442.0,1966.0,2002.0,98006,47.00416308619877,-121.96519254031281,no,yes
492224.08,400.0,4721.0,2.0,2.3,1.0,1.0,3.0,2.0,5.0,314.0,86.0,1985.0,0.0,98005,46.96897463949027,-122.01078884255767,yes,no
1089211.47,2271.0,11455.0,2.0,2.9,1.0,1.0,4.0,5.0,10.0,1515.0,,1974.0,0.0,98101,46.949914896781365,-121.96981622589222,no,no
874576.84,1963.0,15180.0,1.0,1.6,2.0,1.0,1.0,4.0,8.0,1369.0,594.0,1998.0,0.0,98103,46.99461004323232,-122.01741352642317,no,no
759912.82,1372.0,5678.0,5.0,4.0,1.0,1.0,4.0,1.0,3.0,854.0,518.0,1978.0,0.0,98101,47.03858602389908,-121.9466392362416,yes,no
717189.74,,10426.0,2.0,1.2,1.0,1.0,3.0,1.0,12.0,833.0,177.0,1961.0,0.0,98006,47.06948796075539,-121.95036575821148,no,no
1112663.99,2301.0,6802.0,5.0,4.6,2.0,1.0,0.0,2.0,12.0,1910.0,391.0,1978.0,0.0,98004,47.00117551080172,-122.08194626857015,no,no
913228.38,2010.0,9827.0,5.0,4.2,1.0,0.0,2.0,1.0,11.0,1796.0,214.0,2007.0,0.0,98102,47.06065624639678,-122.06975959219706,no,no
1056258.79,3230.0,15829.0,5.0,5.0,1.0,0.0,0.0,2.0,7.0,2923.0,307.0,2008.0,0.0,98005,46.9892865284249,-121.89843591384782,no,no
1056614.75,2052.0,10543.0,5.0,5.0,1.0,1.0,,5.0,5.0,1346.0,706.0,1972.0,0.0,98105,46.96092009906721,-121.95339018249865,yes,no
703137.08,2033.0,800.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1748.0,285.0,2006.0,0.0,98101,46.93468433830998,-122.06311905025143,yes,no
919723.14,1700.0,10270.0,2.0,,1.0,1.0,4.0,4.0,10.0,1100.0,600.0,1956.0,2008.0,98102,46.9746880018829,-122.07851900192115,no,yes
1035713.29,,14164.0,4.0,4.3,1.0,0.0,3.0,5.0,11.0,1674.0,616.0,2019.0,,98005,46.936567128627516,-121.9896113967195,yes,no
771480.08,,6892.0,3.0,2.7,2.0,0.0,1.0,2.0,4.0,1697.0,478.0,2004.0,0.0,98103,47.10047558155951,-122.05711576959366,yes,no
1068287.02,2551.0,12978.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,1575.0,976.0,1952.0,0.0,98105,47.021964821315464,-122.01583536939624,yes,no
785808.4,1487.0,4549.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,974.0,513.0,2000.0,0.0,98006,46.995219257541784,-122.00236395948004,yes,no
841627.78,1539.0,800.0,5.0,4.8,1.0,1.0,0.0,2.0,10.0,1069.0,470.0,1985.0,1985.0,98103,47.08610008811728,-122.00452191944323,yes,yes
754353.8,,8706.0,5.0,5.0,2.0,0.0,4.0,5.0,3.0,975.0,538.0,2012.0,0.0,98101,46.93488663155142,-121.94367308591087,no,no
954583.5,2274.0,800.0,2.0,2.1,1.0,0.0,2.0,4.0,12.0,2108.0,166.0,1967.0,1982.0,98101,46.99314285820521,-121.90826218804372,yes,yes
1011082.73,2699.0,6801.0,2.0,2.2,1.0,1.0,2.0,3.0,4.0,1892.0,807.0,2013.0,0.0,98006,,-122.0239458926416,yes,no
889143.7,1525.0,14434.0,2.0,2.1,1.0,1.0,3.0,5.0,7.0,1182.0,343.0,2011.0,0.0,98004,46.992797974663766,-122.05653295819016,yes,no
791183.67,1545.0,800.0,2.0,1.9,2.0,1.0,0.0,5.0,9.0,1466.0,79.0,1969.0,0.0,98103,47.122340688920225,-121.98055769225083,yes,no
922413.15,1988.0,1603.0,2.0,2.1,2.0,1.0,0.0,4.0,11.0,1587.0,401.0,1980.0,0.0,98101,47.03928024197208,-121.91842599427787,no,no
818737.86,,2840.0,2.0,2.5,2.0,1.0,0.0,5.0,6.0,1230.0,423.0,1995.0,0.0,98004,47.065296295431615,-122.02016075781698,no,no
949343.02,2371.0,7683.0,3.0,3.0,2.0,0.0,3.0,2.0,12.0,2194.0,177.0,1967.0,0.0,98101,47.06674474117274,-121.9574820553993,no,no
320498.55,449.0,6171.0,,1.2,1.0,0.0,0.0,2.0,3.0,304.0,145.0,2020.0,2016.0,98101,47.0000801230124,,yes,yes
729498.78,1304.0,14996.0,2.0,1.9,2.0,0.0,3.0,2.0,7.0,864.0,440.0,1963.0,0.0,98004,46.97558941677022,-121.998936431595,no,no
842240.4,1331.0,12772.0,2.0,,2.0,1.0,0.0,4.0,12.0,1048.0,283.0,1967.0,0.0,98004,46.99422798400598,,yes,no
438236.38,408.0,10476.0,1.0,1.3,2.0,0.0,3.0,5.0,5.0,306.0,,1985.0,0.0,98105,46.95065337483432,-121.99945839697604,yes,no
868715.7,1222.0,8728.0,5.0,,2.0,1.0,4.0,4.0,8.0,1074.0,,1983.0,1975.0,98006,46.99670185583851,-122.00582274893578,yes,yes
681046.58,1251.0,9966.0,4.0,4.2,1.0,0.0,2.0,3.0,7.0,769.0,482.0,1953.0,0.0,98102,46.999779697537754,-121.9695938550419,yes,no
729041.73,1679.0,3690.0,5.0,5.0,1.0,0.0,1.0,4.0,6.0,1371.0,308.0,2014.0,0.0,98105,47.08446174976596,-121.91109691956552,yes,no
1072986.24,2468.0,12286.0,3.0,2.8,,1.0,2.0,1.0,10.0,2094.0,374.0,1967.0,0.0,98103,47.02966378553637,,yes,no
727240.67,1653.0,2440.0,1.0,1.0,2.0,0.0,3.0,2.0,8.0,1554.0,99.0,1957.0,0.0,98103,47.11813087788934,-122.09998645736728,yes,no
800982.65,1182.0,12177.0,5.0,4.7,,1.0,3.0,4.0,10.0,769.0,413.0,1986.0,0.0,98102,46.8920227951178,-122.01010519445897,no,no
910987.2,1766.0,13931.0,3.0,2.2,2.0,1.0,3.0,1.0,8.0,1212.0,554.0,2015.0,0.0,98005,46.939147814998506,-121.98503411882558,yes,no
1232762.72,2430.0,9054.0,4.0,4.2,2.0,1.0,2.0,5.0,12.0,2251.0,179.0,1950.0,0.0,98004,46.98223273361673,-121.98990499558717,yes,no
666134.21,1214.0,7119.0,2.0,2.1,1.0,0.0,3.0,1.0,7.0,997.0,217.0,1984.0,0.0,98004,47.074624723200714,-122.00787114051427,no,no
,1254.0,10002.0,3.0,3.4,1.0,1.0,1.0,4.0,10.0,769.0,485.0,2014.0,0.0,98101,46.994521139985835,-121.92561425296019,yes,no
996554.81,2135.0,800.0,3.0,2.7,1.0,1.0,1.0,4.0,9.0,1339.0,796.0,2013.0,1998.0,98101,46.92660865821744,,yes,yes
861913.44,1667.0,9511.0,2.0,2.9,2.0,0.0,4.0,5.0,11.0,1459.0,208.0,1962.0,0.0,98005,46.98774377819255,-122.00523981325597,yes,no
1127775.98,2188.0,7433.0,3.0,2.8,2.0,1.0,2.0,4.0,11.0,1748.0,440.0,1994.0,0.0,98004,46.940120087112255,-122.03888530634156,yes,no
801151.14,1792.0,7747.0,4.0,3.6,2.0,0.0,4.0,3.0,5.0,1430.0,362.0,2009.0,0.0,98101,46.93031871159251,-122.08733553436706,yes,no
906071.89,2221.0,11533.0,1.0,1.0,2.0,0.0,3.0,4.0,6.0,2017.0,204.0,1997.0,0.0,98004,47.0999413908827,-121.9835384031841,no,no
519553.33,,7626.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0,807.0,,1996.0,0.0,98006,46.98241955666597,-121.98772910500664,yes,no
872591.48,1793.0,2299.0,,5.0,2.0,1.0,2.0,3.0,7.0,1176.0,617.0,2004.0,0.0,98005,47.008657643140126,-122.0529665267464,yes,no
894383.08,1674.0,7293.0,3.0,3.7,2.0,1.0,3.0,5.0,7.0,1364.0,310.0,1982.0,0.0,98102,46.9953521826416,-122.00221861797759,yes,no
486165.48,1070.0,8338.0,5.0,5.0,2.0,0.0,0.0,1.0,3.0,973.0,97.0,1954.0,1982.0,98103,46.98742521876958,-122.00719257167636,yes,yes
612626.0,862.0,8575.0,4.0,3.6,2.0,0.0,2.0,2.0,11.0,597.0,265.0,1995.0,,98005,46.95796694838562,-122.03122502622045,yes,no
1060977.37,2211.0,8810.0,4.0,4.9,2.0,1.0,3.0,1.0,11.0,1854.0,357.0,1994.0,2010.0,98103,,-122.03966553565746,no,yes
837058.34,1589.0,13197.0,5.0,4.8,1.0,1.0,0.0,3.0,9.0,1038.0,551.0,2010.0,0.0,98005,47.01686177392621,-121.97974591644476,yes,no
636713.39,1187.0,2570.0,4.0,3.9,2.0,1.0,0.0,4.0,6.0,783.0,404.0,2015.0,0.0,98006,,-122.01129058507752,yes,no
686284.5,1742.0,8879.0,2.0,2.7,1.0,0.0,0.0,1.0,11.0,1595.0,147.0,1973.0,,98103,47.04737178182771,-122.02954967957139,,no
966186.79,2477.0,14450.0,3.0,3.3,2.0,0.0,2.0,3.0,5.0,1588.0,889.0,2017.0,0.0,98004,46.93904665512724,-122.04308360128684,yes,no
396394.01,432.0,800.0,2.0,3.1,2.0,0.0,1.0,3.0,6.0,263.0,169.0,1950.0,1992.0,98105,47.04942662091183,-122.00649925328813,yes,yes
746176.2,902.0,8898.0,2.0,2.1,2.0,1.0,,4.0,12.0,786.0,116.0,2018.0,0.0,98105,47.02377190057637,-121.9537758215565,yes,no
815898.83,1246.0,5073.0,4.0,3.8,1.0,1.0,0.0,2.0,12.0,906.0,340.0,1959.0,0.0,98101,46.96876394996932,-121.98966799628933,yes,no
1034629.45,2677.0,6146.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,,699.0,1995.0,0.0,98006,47.00910485480933,-122.01185610109873,yes,no
676495.72,1970.0,3476.0,4.0,3.1,2.0,0.0,0.0,1.0,4.0,1733.0,237.0,1998.0,0.0,98105,47.0286143591825,-121.98457547877157,yes,no
935750.08,2260.0,7152.0,3.0,2.9,2.0,1.0,4.0,3.0,4.0,1499.0,761.0,1994.0,0.0,98102,47.00235264739114,-121.93178074926662,no,no
853006.08,1116.0,17206.0,2.0,2.6,1.0,1.0,2.0,3.0,12.0,924.0,192.0,2020.0,0.0,98004,47.024012166707834,-121.975479298241,yes,no
444384.89,1128.0,1678.0,1.0,1.3,,0.0,0.0,,5.0,801.0,327.0,1989.0,0.0,98103,46.95685244915381,-121.98698995092136,yes,
819994.28,2069.0,2152.0,4.0,4.0,2.0,0.0,2.0,3.0,9.0,1317.0,752.0,1959.0,2005.0,98005,47.09964160221232,-121.968073524787,yes,yes
874541.6,1835.0,1490.0,5.0,4.5,2.0,1.0,4.0,1.0,6.0,1543.0,292.0,1993.0,0.0,98005,46.90353576355109,-122.00790068682612,yes,no
1028633.59,2129.0,16637.0,4.0,4.1,1.0,1.0,4.0,4.0,7.0,1515.0,614.0,1970.0,0.0,98103,47.02889256116641,-121.99079660896152,yes,
1005774.12,1687.0,5688.0,3.0,3.5,2.0,1.0,4.0,,12.0,1524.0,163.0,1993.0,0.0,98004,47.01833817315052,-122.02444777119396,yes,no
780571.54,1967.0,7872.0,4.0,4.2,1.0,0.0,2.0,2.0,8.0,1813.0,154.0,1977.0,0.0,98101,47.032147169672584,-122.07752766606677,no,no
752197.28,1895.0,5986.0,3.0,3.1,2.0,0.0,1.0,4.0,7.0,1700.0,195.0,1953.0,0.0,98006,46.964581482417586,-121.98285820738063,yes,no
886934.62,2267.0,3278.0,2.0,1.6,2.0,,1.0,2.0,7.0,1616.0,651.0,1995.0,0.0,98105,,-121.98266599577822,yes,no
987271.42,2284.0,6824.0,2.0,2.4,1.0,1.0,1.0,3.0,5.0,1560.0,724.0,1956.0,1989.0,98004,46.994600965916085,-122.01438564791351,yes,yes
632010.93,828.0,20291.0,2.0,1.0,2.0,0.0,,3.0,8.0,756.0,72.0,1973.0,0.0,98004,46.9406892530465,-121.9482089465699,no,no
480098.93,452.0,14960.0,5.0,5.0,1.0,0.0,0.0,5.0,8.0,343.0,109.0,1993.0,2012.0,98103,46.9452594805862,-122.03608016604308,yes,yes
955041.19,2401.0,3735.0,4.0,5.0,2.0,0.0,4.0,2.0,3.0,2035.0,366.0,2012.0,0.0,98004,47.00623525344188,-122.08856922059323,no,no
1082878.74,2513.0,11238.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0,2235.0,278.0,1972.0,0.0,98103,46.92017392382692,-122.03485579229276,yes,no
744405.24,1188.0,3842.0,5.0,4.9,2.0,0.0,4.0,4.0,9.0,828.0,360.0,1971.0,0.0,98004,47.09002529917212,-122.0770469651276,yes,no
371913.93,684.0,800.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,439.0,245.0,1971.0,0.0,98101,47.05244606402713,-121.98309818222546,no,no
1062576.19,1859.0,13098.0,3.0,2.8,1.0,1.0,4.0,1.0,12.0,1522.0,337.0,1990.0,0.0,98102,47.09134221604255,-122.03760389348528,yes,no
997578.28,2359.0,13800.0,1.0,1.5,1.0,1.0,0.0,1.0,11.0,1902.0,457.0,1963.0,0.0,98006,47.08607117445545,-121.95076554037522,yes,no
1123709.04,2879.0,13230.0,,2.2,2.0,0.0,4.0,4.0,9.0,1999.0,880.0,1987.0,2000.0,98005,46.98240467675992,-121.95181005987203,yes,yes
794336.23,2110.0,5651.0,4.0,4.1,1.0,0.0,2.0,3.0,3.0,1698.0,412.0,2006.0,1992.0,98101,46.95653352686749,-122.0462487046619,no,yes
771333.57,1577.0,7166.0,5.0,5.0,1.0,0.0,4.0,2.0,8.0,1382.0,195.0,1955.0,2005.0,98102,46.86611136589179,-122.04040534316276,no,yes
702102.79,1264.0,11749.0,5.0,5.0,1.0,0.0,0.0,5.0,11.0,913.0,351.0,2018.0,0.0,98105,46.97968829375535,-121.97327801736581,yes,no
746065.16,1807.0,9957.0,5.0,5.0,1.0,0.0,4.0,2.0,3.0,1237.0,570.0,1987.0,2004.0,98101,47.088282642791796,-121.9510080109276,no,yes
,1620.0,6032.0,2.0,2.1,1.0,1.0,2.0,3.0,10.0,1383.0,237.0,1994.0,0.0,98103,46.95860746712514,-122.10063103058116,yes,no
624579.82,1191.0,800.0,1.0,1.1,2.0,0.0,0.0,4.0,11.0,1042.0,149.0,1993.0,0.0,,46.98950395025681,-121.98591645649852,yes,no
1077686.11,3029.0,8569.0,5.0,4.1,2.0,1.0,2.0,5.0,3.0,2829.0,200.0,2017.0,0.0,98101,46.972271487545854,-122.10987952964216,no,no
979607.37,2871.0,13395.0,5.0,4.7,2.0,0.0,0.0,5.0,,1871.0,1000.0,1997.0,0.0,98103,47.01874975768039,-122.02742580549494,no,no
,2482.0,2012.0,2.0,2.6,2.0,1.0,0.0,4.0,10.0,2261.0,221.0,2012.0,2014.0,98103,47.06430423421072,-121.94531715960518,yes,yes
703148.62,1247.0,11194.0,1.0,1.0,,1.0,2.0,1.0,12.0,1083.0,164.0,1970.0,0.0,98101,46.92303946912428,-121.84951149332903,no,no
1132803.87,2313.0,9658.0,4.0,2.9,1.0,1.0,4.0,1.0,10.0,1956.0,357.0,1965.0,1991.0,98004,46.93261120091847,-122.01194119170745,yes,yes
905963.47,2184.0,11751.0,1.0,1.0,2.0,1.0,0.0,4.0,8.0,1550.0,,1995.0,0.0,98102,47.07433100196372,-122.0623557939185,no,no
802858.07,2066.0,12360.0,1.0,1.7,1.0,0.0,1.0,3.0,9.0,1255.0,811.0,1960.0,0.0,98101,47.03665334372259,-122.02567460872075,yes,no
1064883.13,2550.0,4528.0,5.0,5.0,2.0,1.0,,1.0,8.0,1983.0,567.0,1957.0,0.0,98101,46.987030971932576,-121.99669651559799,yes,no
979906.22,2181.0,800.0,3.0,2.8,1.0,1.0,2.0,4.0,8.0,1527.0,654.0,1965.0,0.0,98006,47.08535413809632,-122.03351206197695,no,no
796599.57,2244.0,5332.0,1.0,1.0,2.0,0.0,0.0,5.0,10.0,1574.0,670.0,1969.0,0.0,98101,46.93174855568051,-122.04624118379898,yes,no
799795.81,2182.0,12446.0,4.0,4.2,1.0,0.0,3.0,1.0,3.0,2017.0,165.0,1956.0,0.0,98006,47.04656067455955,-122.02134250032361,yes,no
898123.01,2004.0,5290.0,2.0,2.3,1.0,1.0,2.0,5.0,5.0,1310.0,694.0,2001.0,0.0,98102,46.9965880945568,-121.98022113668874,no,no
467661.75,730.0,4530.0,3.0,2.1,1.0,0.0,4.0,2.0,3.0,,53.0,1991.0,1979.0,98101,47.030327191800644,-122.00847044695281,yes,yes
925176.41,1850.0,800.0,5.0,5.0,2.0,1.0,1.0,2.0,10.0,1436.0,414.0,1964.0,0.0,98105,46.88064239439374,-122.04408014000465,yes,
782911.47,1466.0,16763.0,2.0,2.4,1.0,1.0,2.0,,10.0,,156.0,1970.0,0.0,98006,46.986964832005285,-122.03350312498429,yes,no
451071.69,1032.0,12129.0,4.0,4.6,1.0,0.0,0.0,,3.0,722.0,310.0,2016.0,2019.0,98101,47.03683983580182,-122.02069292748352,yes,yes
1183073.28,,11849.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0,2309.0,500.0,2014.0,0.0,98103,46.99683348908026,-122.0499713198792,yes,no
1165964.4,2837.0,12839.0,3.0,3.3,2.0,1.0,4.0,5.0,5.0,2255.0,582.0,1958.0,1977.0,98005,47.06276488864004,-122.03535724981938,yes,yes
966836.46,2616.0,10884.0,5.0,5.0,2.0,0.0,1.0,2.0,5.0,2415.0,201.0,1993.0,0.0,,47.06109025035704,-121.96781819996981,no,
886063.37,1953.0,6778.0,3.0,3.4,2.0,1.0,2.0,1.0,8.0,1294.0,659.0,1972.0,1984.0,98102,46.95207181873897,-122.01151604806128,yes,yes
1027924.35,2610.0,7181.0,,2.1,2.0,0.0,4.0,4.0,7.0,1753.0,857.0,1975.0,0.0,98103,47.04119963256668,-122.0876743479542,no,no
684921.42,1807.0,5862.0,5.0,4.2,,0.0,1.0,2.0,6.0,1685.0,122.0,1992.0,0.0,98005,46.95036686713859,-121.94875256504675,no,no
892101.12,1922.0,21174.0,4.0,3.6,2.0,1.0,1.0,4.0,4.0,1219.0,703.0,2019.0,0.0,98005,47.002700772057736,-121.97916400901074,yes,no
765653.29,1144.0,10780.0,5.0,4.9,1.0,1.0,1.0,1.0,9.0,940.0,204.0,1991.0,0.0,98004,47.03280641246538,-122.06915664818736,no,no
974236.24,2038.0,5681.0,4.0,4.2,1.0,0.0,3.0,3.0,10.0,1266.0,772.0,2017.0,0.0,98004,46.95823585343697,,yes,no
812117.17,1836.0,10327.0,4.0,4.2,1.0,0.0,1.0,3.0,9.0,1151.0,685.0,2008.0,0.0,98101,47.039346309278216,-122.0396049414529,yes,no
570536.37,1018.0,2946.0,,2.6,1.0,0.0,0.0,5.0,11.0,824.0,194.0,2005.0,2008.0,98102,46.9747322126924,-121.96615471454602,no,yes
798180.67,1769.0,15523.0,2.0,2.6,1.0,0.0,0.0,3.0,12.0,1403.0,366.0,2006.0,0.0,98006,46.970965123629384,-122.01858261130238,no,no
892897.94,1752.0,4695.0,5.0,4.6,2.0,0.0,4.0,5.0,,1403.0,349.0,2006.0,0.0,98005,47.035332549176985,-122.0036386666943,yes,no
1250582.19,2879.0,10505.0,,4.1,2.0,1.0,4.0,2.0,9.0,2204.0,675.0,1968.0,1974.0,98102,46.95820135281583,-122.00945972099211,yes,yes
844172.72,2337.0,13330.0,2.0,1.6,1.0,0.0,4.0,3.0,3.0,2009.0,328.0,2019.0,0.0,98004,46.955658226531845,-122.07400672648627,yes,no
697705.37,1807.0,9924.0,2.0,1.9,1.0,0.0,1.0,5.0,6.0,1712.0,95.0,2015.0,0.0,98005,47.05205780200151,-121.92973019160215,no,no
844791.18,1949.0,8472.0,4.0,4.2,2.0,0.0,2.0,1.0,7.0,1358.0,591.0,1992.0,1985.0,98005,47.005427857596246,-121.96688349714083,yes,yes
945136.98,1827.0,8054.0,1.0,1.0,1.0,1.0,2.0,5.0,10.0,1303.0,524.0,2000.0,0.0,98006,46.927294025234836,-122.0373691800525,yes,no
937820.62,1678.0,,1.0,2.2,2.0,1.0,2.0,4.0,11.0,1197.0,481.0,2012.0,0.0,98105,47.04278206891941,-121.99040690395023,yes,no
702775.26,1151.0,5117.0,4.0,4.3,1.0,1.0,0.0,4.0,,998.0,153.0,1960.0,0.0,98101,46.97966993838783,-121.95129410425763,yes,no
738733.55,1709.0,5753.0,2.0,1.7,2.0,0.0,2.0,2.0,6.0,1234.0,475.0,1954.0,2001.0,98005,46.92984933302193,-121.99721294936212,yes,yes
828215.97,1352.0,15398.0,4.0,5.0,2.0,1.0,0.0,5.0,10.0,1132.0,220.0,2020.0,0.0,98101,46.87463424944192,,yes,no
746598.45,1050.0,7457.0,3.0,2.8,1.0,1.0,1.0,5.0,9.0,794.0,256.0,1989.0,0.0,98004,47.04517071485162,-121.8541074579041,yes,no
1018622.72,2107.0,4071.0,5.0,5.0,1.0,,1.0,2.0,10.0,1712.0,395.0,2001.0,0.0,98005,46.95700409669442,-122.00630608679558,yes,no
992269.86,2035.0,5419.0,3.0,2.8,2.0,1.0,3.0,3.0,8.0,1811.0,224.0,1985.0,0.0,98101,46.937807761435074,-122.02912648715204,yes,no
721483.83,728.0,13502.0,5.0,5.0,1.0,1.0,4.0,1.0,9.0,568.0,160.0,1986.0,,98005,47.0319701415193,-122.04947046260104,yes,no
852162.93,1726.0,11378.0,5.0,4.9,1.0,1.0,3.0,2.0,6.0,1323.0,403.0,1952.0,0.0,98005,47.04028957981544,-122.11067873115476,yes,no
1041561.35,2397.0,10802.0,2.0,2.1,1.0,1.0,2.0,1.0,6.0,1662.0,,1970.0,1996.0,98004,,-121.93759274742752,no,yes
1045138.18,2436.0,6712.0,5.0,5.0,1.0,1.0,2.0,3.0,5.0,1901.0,535.0,1956.0,0.0,98103,47.0456320329803,-122.01767469050317,yes,no
1016642.2,,10867.0,4.0,4.3,2.0,1.0,2.0,3.0,5.0,1671.0,745.0,1980.0,,98102,47.102744646055655,-121.9562322126265,yes,no
831642.74,1823.0,4782.0,1.0,1.0,1.0,1.0,0.0,3.0,,1632.0,191.0,1951.0,0.0,98004,47.067333163548554,-121.94617739145556,yes,no
627622.61,1293.0,6702.0,1.0,1.6,1.0,0.0,4.0,4.0,6.0,952.0,341.0,2006.0,0.0,98102,47.05955285475985,-122.05404851149655,yes,no
759006.04,1150.0,12849.0,2.0,3.3,2.0,1.0,4.0,5.0,4.0,742.0,408.0,1970.0,1989.0,98004,47.01570645610663,-122.04654070973726,no,yes
636306.7,2007.0,12371.0,1.0,1.2,2.0,,1.0,1.0,3.0,1373.0,,2002.0,0.0,98102,46.97781408972355,-121.91276565552748,no,no
844262.02,,3090.0,2.0,2.1,2.0,1.0,0.0,2.0,11.0,1596.0,432.0,1953.0,0.0,98103,46.99720569735516,-122.00350325748968,yes,no
947083.83,,3722.0,5.0,5.0,2.0,0.0,0.0,2.0,7.0,2368.0,204.0,1952.0,,98105,47.02203708018314,-122.03301437685593,yes,no
1069560.53,2460.0,8544.0,3.0,3.7,1.0,1.0,3.0,5.0,8.0,1735.0,725.0,1980.0,0.0,98102,46.937124402067255,-122.05225866474521,yes,no
840004.05,1721.0,16631.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,1192.0,529.0,2005.0,,98005,46.96153090461968,-122.00707278902006,yes,no
562077.86,1053.0,800.0,3.0,2.9,1.0,1.0,0.0,1.0,4.0,782.0,271.0,2007.0,0.0,98004,46.928612492850874,-121.92460527895109,yes,no
793196.88,1609.0,9392.0,2.0,1.2,2.0,0.0,3.0,,12.0,,99.0,1988.0,0.0,98101,47.01175933111457,-121.96572810091185,no,no
945602.47,1930.0,1120.0,5.0,4.4,2.0,1.0,0.0,4.0,10.0,1729.0,201.0,1993.0,1975.0,,47.004152696119775,-121.99091188268446,yes,yes
773154.12,1679.0,4828.0,1.0,1.0,2.0,1.0,0.0,3.0,9.0,1095.0,584.0,1998.0,0.0,98005,46.967364566726566,-121.92057395282045,no,no
633589.27,1453.0,6178.0,4.0,4.0,2.0,0.0,0.0,5.0,7.0,1184.0,269.0,1997.0,0.0,98005,47.041024960268985,-121.93021124175148,yes,no
945643.8,1952.0,5897.0,3.0,3.9,1.0,0.0,3.0,2.0,,1712.0,240.0,2002.0,0.0,98004,46.94776998170359,-121.98329388946388,yes,no
728602.92,1498.0,5331.0,1.0,1.3,1.0,1.0,1.0,2.0,5.0,1301.0,197.0,1952.0,0.0,98004,46.965508262991136,-121.8611940171232,yes,no
677766.3,1423.0,8036.0,4.0,3.5,2.0,1.0,1.0,3.0,6.0,1097.0,326.0,1980.0,0.0,98103,47.039026324245626,-122.01237115777967,yes,no
962760.31,1987.0,5324.0,3.0,2.6,1.0,1.0,3.0,1.0,12.0,1701.0,286.0,2009.0,0.0,98102,47.046440789006304,-121.94509857514204,no,no
